model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,accuracy,last_accuracy,loss,status,source_path
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4824355971896955,0.477751756440281,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4637002341920375,0.4637002341920375,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4812646370023419,0.4800936768149882,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4379391100702576,0.4379391100702576,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.48711943793911,0.4800936768149882,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.4566744730679157,0.4566744730679157,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,pilot,0,0.4800936768149882,0.4800936768149882,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,pilot,0,0.4086651053864168,0.4086651053864168,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,pilot,0,0.4836065573770491,0.477751756440281,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,pilot,0,0.4637002341920375,0.4637002341920375,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,pilot,0,0.4613583138173302,0.4613583138173302,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,pilot,0,0.3266978922716627,0.3266978922716627,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,pilot,0,0.4800936768149882,0.4718969555035129,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,pilot,0,0.4355971896955503,0.4355971896955503,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,pilot,0,0.3887587822014051,0.3887587822014051,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,pilot,0,0.3372365339578454,0.3372365339578454,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,pilot,0,0.477751756440281,0.4695550351288056,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,pilot,0,0.4473067915690866,0.4473067915690866,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,pilot,0,0.477751756440281,0.477751756440281,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,pilot,0,0.4578454332552693,0.4578454332552693,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,pilot,0,0.2775175644028103,0.275175644028103,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,pilot,0,0.2622950819672131,0.2611241217798595,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,0,0.2775175644028103,0.2775175644028103,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,0,,,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,medium,19990,0.4824355971896955,0.477751756440281,1.2051464319229126,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,medium,19990,0.4637002341920375,0.4637002341920375,1.380859375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,medium,19990,0.4812646370023419,0.4800936768149882,1.232218623161316,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,medium,19990,0.4379391100702576,0.4379391100702576,1.46875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,medium,19990,0.48711943793911,0.4800936768149882,1.2054637670516968,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,medium,19990,0.4566744730679157,0.4566744730679157,1.3984375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,medium,19990,0.4800936768149882,0.4800936768149882,1.277140974998474,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,medium,19990,0.4086651053864168,0.4086651053864168,1.4853515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,medium,19990,0.4836065573770491,0.477751756440281,1.2052714824676514,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,medium,19990,0.4637002341920375,0.4637002341920375,1.4072265625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,medium,19990,0.4613583138173302,0.4613583138173302,1.3590304851531982,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,medium,19990,0.3266978922716627,0.3266978922716627,1.5478515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,medium,19990,0.4800936768149882,0.4718969555035129,1.2217601537704468,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,medium,19990,0.4355971896955503,0.4355971896955503,1.45703125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,medium,19990,0.3887587822014051,0.3887587822014051,1.4804675579071045,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,medium,19990,0.3372365339578454,0.3372365339578454,1.5478515625,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,medium,19990,0.477751756440281,0.4695550351288056,1.228054761886597,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,medium,19990,0.4473067915690866,0.4473067915690866,1.4482421875,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,medium,19990,0.477751756440281,0.477751756440281,1.2346433401107788,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,medium,19990,0.4578454332552693,0.4578454332552693,1.392578125,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,medium,19990,0.2775175644028103,0.275175644028103,1.6413358449935913,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,medium,19990,0.2622950819672131,0.2611241217798595,1.615234375,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,0.2775175644028103,0.2775175644028103,1.62597918510437,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/merged_fp32_fp16_h_sweep_1e-9_to_1e-2.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,0.2775175644028103,0.2775175644028103,1.62597918510437,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/summary_all.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,,,,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/summary_fp16.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,40,0.2775175644028103,0.2775175644028103,1.62597918510437,completed,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke/summaries/summary_fp32.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,0,0.2810304449648712,0.2810304449648712,1.6235543489456177,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4824355971896955,0.477751756440281,1.2051464319229126,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4637002341920375,0.4637002341920375,1.380859375,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4812646370023419,0.4800936768149882,1.232218623161316,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4379391100702576,0.4379391100702576,1.46875,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.48711943793911,0.4800936768149882,1.2054637670516968,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.4566744730679157,0.4566744730679157,1.3984375,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,pilot,0,0.4800936768149882,0.4800936768149882,1.277140974998474,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.003,16,pilot,0,0.4086651053864168,0.4086651053864168,1.4853515625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,pilot,0,0.4836065573770491,0.477751756440281,1.2052714824676514,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0001,16,pilot,0,0.4637002341920375,0.4637002341920375,1.4072265625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,pilot,0,0.4613583138173302,0.4613583138173302,1.3590304851531982,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.004,16,pilot,0,0.3266978922716627,0.3266978922716627,1.5478515625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,pilot,0,0.4800936768149882,0.4718969555035129,1.2217601537704468,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0003,16,pilot,0,0.4355971896955503,0.4355971896955503,1.45703125,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,pilot,0,0.3887587822014051,0.3887587822014051,1.4804675579071045,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.005,16,pilot,0,0.3372365339578454,0.3372365339578454,1.5478515625,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,pilot,0,0.477751756440281,0.4695550351288056,1.228054761886597,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.001,16,pilot,0,0.4473067915690866,0.4473067915690866,1.4482421875,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,pilot,0,0.477751756440281,0.477751756440281,1.2346433401107788,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.0015,16,pilot,0,0.4578454332552693,0.4578454332552693,1.392578125,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,pilot,0,0.2775175644028103,0.275175644028103,1.6413358449935913,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.01,16,pilot,0,0.2622950819672131,0.2611241217798595,1.615234375,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,0,0.2810304449648712,0.2810304449648712,1.6235543489456177,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_mse_vs_acc_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-08,16,pilot,0,0.2810304449648712,0.2810304449648712,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_training_acc_vs_h.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4824355971896955,0.477751756440281,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,1e-05,16,pilot,0,0.4637002341920375,0.4637002341920375,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4812646370023419,0.4800936768149882,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,0.002,16,pilot,0,0.4379391100702576,0.4379391100702576,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_training_acc_vs_h_extended.csv
roberta-large,sst-5,fp16,dense,nan,3e-05,16,pilot,0,0.48711943793911,0.4800936768149882,,nan,experiments/main_latest/mezo/roberta-large/sst5/fp32_fp16_h_sweep_left_tail_seed16_bs64_ckpt1k_20260519/smoke_resume/plots/plot_training_acc_vs_h_extended.csv
