model,task,precision,perturbation_mode,h,nMSE_loss,corr_loss,normalized_curve,source_path,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy
nan,mnli,int4,sparse_p0p1,0.003,1.2443350356174336,0.4453488061893811,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/mnli/summary.csv,loss_or_fd,,0.0367004829758382,0.7427793299986356,1.291159024864144,,
nan,mnli,int4,sparse_p0p1,0.0035,0.8216227085942454,0.6273160737619036,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/mnli/summary.csv,loss_or_fd,,0.0418895306730533,0.7884241493316733,1.2256869859618924,,
nan,mnli,int4,sparse_p0p1,0.004,0.5941229590754579,0.7629058625298509,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/mnli/summary.csv,loss_or_fd,,0.0464980760767015,0.8240836269045234,1.178972873347092,,
nan,mnli,int4,sparse_p0p1,0.005,0.3536892025116122,0.8076255108888342,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/mnli/summary.csv,loss_or_fd,,0.0541415210968077,0.8739487797780578,1.118549442760575,,
nan,mnli,int4,sparse_p0p1,0.007,0.1742518119522982,0.8677150362674391,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/mnli/summary.csv,loss_or_fd,,0.0647678518723198,0.9265149870537472,1.0586438123344213,,
nan,mnli,int4,sparse_p0p1,0.01,0.6165120062162678,0.5754770993551069,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/mnli/summary.csv,loss_or_fd,,0.0741201743942043,0.958958638626253,1.021765416684526,,
nan,rte,int4,sparse_p0p1,0.0001,206.1233579204789,0.3298454278047744,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.001112447798187,0.1275247795493347,6.4865601627675895,,
nan,rte,int4,sparse_p0p1,0.0002,119.40711945785118,0.4292322602433408,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0022464754361542,0.1815867151675176,4.608229756406664,,
nan,rte,int4,sparse_p0p1,0.0003,68.65140528044752,0.4313120677867307,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0034008180094316,0.2238504206931588,3.778732569977375,,
nan,rte,int4,sparse_p0p1,0.0005,40.72581083686445,0.3375483429805651,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.005759405535736,0.2922917656214971,2.9494251918451417,,
nan,rte,int4,sparse_p0p1,0.0007,28.14052637747406,0.3884134709181459,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0081778643866485,0.3491872839714559,2.509742004168505,,
nan,rte,int4,sparse_p0p1,0.00085,18.88688084296985,0.2538650947873354,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0100248627414824,0.3871963985330949,2.288061003341218,,
nan,rte,int4,sparse_p0p1,0.001,13.260281424658997,0.2802667791810325,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0118969343645893,0.4223155693601443,2.118622794270528,,
nan,rte,int4,sparse_p0p1,0.0012,8.306094107566544,0.3325427027986438,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0144227826557919,0.465587099169496,1.944043362567322,,
nan,rte,int4,sparse_p0p1,0.0015,5.644009180712009,0.2369179979649646,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.018256839059332,0.5245685328298646,1.751067354244657,,
nan,rte,int4,sparse_p0p1,0.0018,5.74894583078826,0.0851103977764068,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0221017979691036,0.577652081317538,1.609400944074661,,
nan,rte,int4,sparse_p0p1,0.002,3.735541043353197,0.0943298644225592,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.024645805971366,0.610127313126983,1.5343091535244282,,
nan,rte,int4,sparse_p0p1,0.0025,2.74358439585629,0.2784391709530108,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0308053278960319,0.6813743159268861,1.3930724816534237,,
nan,rte,int4,sparse_p0p1,0.003,1.4508579669794035,0.4444526171931828,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0365226103199757,0.7391662369980272,1.2975598647572857,,
nan,rte,int4,sparse_p0p1,0.0035,1.809215873587736,0.4459790312003124,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0416854001784247,0.7849370446587047,1.2310993435758086,,
nan,rte,int4,sparse_p0p1,0.004,1.6275640812235408,0.4405924083348448,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0462772060772068,0.8208518937230337,1.1835380307186298,,
nan,rte,int4,sparse_p0p1,0.005,1.34697680177951,0.4761943927527268,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0539040345890778,0.8713125534334437,1.1218736702780912,,
nan,rte,int4,sparse_p0p1,0.007,1.2868147565591377,0.1549010965997761,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0645413111303088,0.9248291739445356,1.06064745127544,,
nan,rte,int4,sparse_p0p1,0.01,1.7006365012786244,-0.0404036008851958,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/rte/summary.csv,loss_or_fd,,0.0739328487191578,0.9580322518016824,1.0229039578166566,,
nan,sst-2,int4,sparse_p0p1,0.0001,7.011304189518272,0.205415007970504,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0010995475655379,0.1267301135188359,6.520029683274061,,
nan,sst-2,int4,sparse_p0p1,0.0002,4.077894346996859,-0.045266114203599,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0022227398447872,0.180554631958895,4.633314525196675,,
nan,sst-2,int4,sparse_p0p1,0.0003,5.53045445940961,-0.0828248706540144,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.003365019419989,0.2225560505042268,3.799541157654194,,
nan,sst-2,int4,sparse_p0p1,0.0005,3.046693488118416,0.3159716402130177,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0057010538191244,0.2905707371489595,2.9661299100761105,,
nan,sst-2,int4,sparse_p0p1,0.0007,3.79183767646246,0.1749266983616915,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0080931896142734,0.3470535747121305,2.523461279982114,,
nan,sst-2,int4,sparse_p0p1,0.00085,3.936835188863914,0.375333175991348,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0099200888902018,0.3848004434080514,2.30036623972945,,
nan,sst-2,int4,sparse_p0p1,0.001,5.23486822670131,0.0321382737444694,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0117711320917224,0.419699893104894,2.129808644160633,,
nan,sst-2,int4,sparse_p0p1,0.0012,2.858156818285837,0.2157122962616392,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0142696182984897,0.4627023655731408,1.9541479897604548,,
nan,sst-2,int4,sparse_p0p1,0.0015,2.025352811277725,0.4243411723189792,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.018062427320375,0.5213471782173744,1.7600556279347273,,
nan,sst-2,int4,sparse_p0p1,0.0018,3.53281398923704,0.4276366997129722,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0218684274888752,0.5741480954485855,1.6176089651410754,,
nan,sst-2,int4,sparse_p0p1,0.002,2.641752767799597,0.464909571034882,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0243860952090486,0.6064674901912108,1.541961971555076,,
nan,sst-2,int4,sparse_p0p1,0.0025,1.4160068439925784,0.4717235757271948,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0304948659179887,0.677601286672582,1.3996321924172643,,
nan,sst-2,int4,sparse_p0p1,0.003,1.008061481501052,0.5163052043458647,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0361729779629482,0.7354891713171294,1.3029769606408368,,
nan,sst-2,int4,sparse_p0p1,0.0035,1.0522298736128315,0.459789339378418,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0413143298351339,0.7815586774405524,1.2355781555456222,,
nan,sst-2,int4,sparse_p0p1,0.004,0.7216981456251367,0.5627905362822537,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0458972378094764,0.8178602128836244,1.187266729469879,,
nan,sst-2,int4,sparse_p0p1,0.005,1.114963699449892,-0.1244236527192403,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.053530868962118,0.8690166250876618,1.124452199970306,,
nan,sst-2,int4,sparse_p0p1,0.007,2.508404624606711,-0.5516097759157756,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0642136723964303,0.9234527203572992,1.0621830659320854,,
nan,sst-2,int4,sparse_p0p1,0.01,3.766743020984868,-0.5135218095676516,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-2/summary.csv,loss_or_fd,,0.0736783951501264,0.9572985254516112,1.0237911405801707,,
nan,sst-5,int4,sparse_p0p1,0.0001,99.86751046535974,-0.3216892136317847,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0011062197128659,0.1274673880820332,6.473610004777358,,
nan,sst-5,int4,sparse_p0p1,0.0002,68.75019255475048,-0.3414403777684858,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0022365223237749,0.1816154989348229,4.600769932927514,,
nan,sst-5,int4,sparse_p0p1,0.0003,62.848574835329366,-0.1789435156024651,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0033870256150012,0.2238957284224881,3.774126963275231,,
nan,sst-5,int4,sparse_p0p1,0.0005,42.44944853097779,0.0811661651755458,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0057395113958822,0.2923252495324948,2.947129004394643,,
nan,sst-5,int4,sparse_p0p1,0.0007,38.1221004227159,0.064531484287017,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0081497407270577,0.3491953275584299,2.508053873038828,,
nan,sst-5,int4,sparse_p0p1,0.00085,22.03883748009522,0.1586874163910353,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0099906018550496,0.3871926701831585,2.286617293575319,,
nan,sst-5,int4,sparse_p0p1,0.001,17.965026477751227,0.1848385742447146,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0118557501343219,0.4223022172401361,2.117244821479704,,
nan,sst-5,int4,sparse_p0p1,0.0012,11.57992612979488,0.2141269989394099,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0143726305921372,0.4655618926693719,1.9427469020392076,,
nan,sst-5,int4,sparse_p0p1,0.0015,6.467862756562861,0.1806936894352357,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.018195218325547,0.5245830268881663,1.7498666447770832,,
nan,sst-5,int4,sparse_p0p1,0.0018,4.902887992144777,0.1636999675281899,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0220314796003257,0.5776973514464225,1.6082636051241148,,
nan,sst-5,int4,sparse_p0p1,0.002,4.6049912334826,0.1416137159015907,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0245713253640305,0.6102087456091626,1.53313691938287,,
nan,sst-5,int4,sparse_p0p1,0.0025,3.2786142703312486,0.1364851674969349,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0307306458913445,0.6816208077808741,1.3919564714655956,,
nan,sst-5,int4,sparse_p0p1,0.003,2.016099559056743,0.2585759237999329,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0364531698161836,0.7395190704619976,1.2964549957055431,,
nan,sst-5,int4,sparse_p0p1,0.0035,1.1346664552758927,0.5834249581028058,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0416263221406965,0.7853714392729333,1.2301281902680272,,
nan,sst-5,int4,sparse_p0p1,0.004,0.9933882989619416,0.6074780910785144,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0462287060199539,0.8213224505365984,1.1827329010652794,,
nan,sst-5,int4,sparse_p0p1,0.005,0.7160639329242005,0.6278422260150427,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0538740850369014,0.8717613300181661,1.121258185910589,,
nan,sst-5,int4,sparse_p0p1,0.007,0.9394212045903272,0.5165973677543817,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0645337563383892,0.9251668162819,1.0602837078881515,,
nan,sst-5,int4,sparse_p0p1,0.01,0.6540788227461358,0.5803132130383686,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/sst-5/summary.csv,loss_or_fd,,0.0739433073027289,0.9582432790840516,1.0227252274637846,,
nan,trec,int4,sparse_p0p1,0.0001,190.72921576790452,0.3704789372799225,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0011092453371841,0.1274556336546366,6.479594197315582,,
nan,trec,int4,sparse_p0p1,0.0002,79.30975625337483,0.2799705620086362,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0022420298253922,0.1815833195153965,4.603855021550146,,
nan,trec,int4,sparse_p0p1,0.0003,61.6955855143952,0.5092608932808351,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0033944830351251,0.2238396843318135,3.775565517934388,,
nan,trec,int4,sparse_p0p1,0.0005,28.39185980925761,0.6064538853934066,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0057519565631943,0.2923099397456847,2.947748467654621,,
nan,trec,int4,sparse_p0p1,0.0007,18.81808920964805,0.6327526679864183,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0081673316743865,0.3491671578401766,2.508417225141167,,
nan,trec,int4,sparse_p0p1,0.00085,16.461448658971083,0.5642884268137869,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0100123750316904,0.3871844106558754,2.286856572257516,,
nan,trec,int4,sparse_p0p1,0.001,11.549270616674288,0.6373846864775174,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0118806597741084,0.4222893056303341,2.1173061114559304,,
nan,trec,int4,sparse_p0p1,0.0012,8.340189592813397,0.6793977716990265,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0144019899801933,0.4655348052721422,1.9427846505226307,,
nan,trec,int4,sparse_p0p1,0.0015,5.343241921151451,0.6828028820886447,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0182291356713564,0.5245011907213287,1.7498444367035326,,
nan,trec,int4,sparse_p0p1,0.0018,3.972367102816938,0.6105532373202756,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.022070272317422,0.5776128965986498,1.6082452778770269,,
nan,trec,int4,sparse_p0p1,0.002,3.218966028322584,0.6532853635519531,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0246125909772938,0.6101154457649332,1.5331824811539176,,
nan,trec,int4,sparse_p0p1,0.0025,0.6466513447385674,0.7945250785397715,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0307757729845527,0.6815034799843372,1.3921572399028337,,
nan,trec,int4,sparse_p0p1,0.003,0.4057468887631728,0.8851458819993485,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0364968228876611,0.7393615690674677,1.296745760257254,,
nan,trec,int4,sparse_p0p1,0.0035,0.4567440007003238,0.8541924507905273,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0416657639941737,0.7851762646334879,1.2304468061174172,,
nan,trec,int4,sparse_p0p1,0.004,0.6452421739154168,0.8105742317017938,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0462631052929169,0.8211100031165609,1.1830104219987625,,
nan,trec,int4,sparse_p0p1,0.005,0.7053787942884323,0.7857423368751606,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0539000047906913,0.8715714979859234,1.1215182659901457,,
nan,trec,int4,sparse_p0p1,0.007,1.383170254305884,0.5866410814124369,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0645492494254432,0.9250389901827888,1.0604390822039722,,
nan,trec,int4,sparse_p0p1,0.01,1.027361980506016,0.4815660391806918,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_minmse/trec/summary.csv,loss_or_fd,,0.0739516705017697,0.9581743328736624,1.022800832558946,,
nan,mnli,int4,sparse_p0p1,0.005,0.8986521215915952,0.6051405922269879,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_refine/mnli/summary.csv,loss_or_fd,,0.0541249246346915,0.873580826228012,1.11900225139926,,
nan,mnli,int4,sparse_p0p1,0.006,0.6862119518459414,0.6146901322444229,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_refine/mnli/summary.csv,loss_or_fd,,0.0600672047785874,0.905268725795059,1.0825946370820594,,
nan,mnli,int4,sparse_p0p1,0.007,0.6096138040681834,0.6220025339458428,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_refine/mnli/summary.csv,loss_or_fd,,0.0647502058378248,0.926273027769968,1.058913578851755,,
nan,mnli,int4,sparse_p0p1,0.008,0.6313138444525725,0.5942123423669329,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_refine/mnli/summary.csv,loss_or_fd,,0.0685042664366627,0.9407851944509872,1.0425883336204833,,
nan,mnli,int4,sparse_p0p1,0.009,0.9319015556590424,0.3927388600886485,,outputs/int4_sparsep0p1_probe_minmse_vs_default_2k_20260522_181148/probes_sparse_p0p1_refine/mnli/summary.csv,loss_or_fd,,0.0715673246861234,0.9511694595285964,1.0308075574454725,,
