model,task,precision,perturbation_mode,h,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy,nMSE_loss,corr_loss,source_path
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,28191.411012830493,0.0001599049707602,0.1145044106497199,51.62191110624329,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,6289.258445655562,6.853070175438596e-05,0.0784613657920802,15.44027611236417,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,4972.3507635281685,9.137426900584796e-05,0.1505515725927513,19.0744497498096,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,3604.9851024230775,9.137426900584796e-05,0.1507373810698276,14.653496025518232,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2105.599678867682,4.568713450292397e-05,0.2098049682938495,8.2741506394655,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2515.754007056042,4.568713450292397e-05,0.2025786012745709,8.090346296035765,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,14744.380444026045,0.0001827485380116,0.0973312886823038,43.28453128797389,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2309.734904396997,9.137426900584796e-05,0.1361470369244032,12.38433493969534,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,4281.7909353398645,4.568713450292397e-05,0.1891255254749392,11.01898013677341,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2847.7644701619533,6.853070175438596e-05,0.1797263518165521,11.014004395964626,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2965.853051066522,4.568713450292397e-05,0.2150083326110478,9.616273234149476,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,6569.516159914691,6.853070175438596e-05,0.152702741509605,16.908437596226516,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,3016.7298989934648,0.0001142178362573,0.098131650057182,16.350581179909245,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,522.7205887413322,2.2843567251461987e-05,0.2477166014904977,2.6700264398907305,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,552.3748857864999,2.2843567251461987e-05,0.190051111028171,2.6605919240967757,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,12731.604773894382,0.0001370614035087,0.0749696395400579,35.753457424782574,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,762.6300289652182,2.2843567251461987e-05,0.265916172496674,3.015522551426521,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,21633.19687729572,0.0002284356725146,0.136550049658032,57.79928134198376,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2571.0217190033227,6.853070175438596e-05,0.1158178191778612,10.91822563494696,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,1566.2141175653724,4.568713450292397e-05,0.1906406005845761,7.047729929864088,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,5116.10169290855,9.137426900584796e-05,0.1866526581076303,17.13017603460992,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2374.040735022475,6.853070175438596e-05,0.1778271942282099,10.603626754299356,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,24156.831276397737,0.0002284356725146,0.1575061717211676,61.57922496652829,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,1783.4457006612226,4.568713450292397e-05,0.2545448225878128,7.154546051414332,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,1976.6830189421307,4.568713450292397e-05,0.2394412062324416,7.427783323924128,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,505.6660693301773,2.2843567251461987e-05,0.2082880782455368,2.5191959025740065,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,7143.91022063105,6.853070175438596e-05,0.1259385936054072,19.005643444560874,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,7257.505840030678,0.000251279239766,0.1349801525764511,36.24467120830202,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,6433.290949147525,0.0001370614035087,0.0900004076267902,23.55514319710815,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2980.0502884819066,4.568713450292397e-05,0.334349014032766,9.447832178933666,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,3244.019197471159,0.0001142178362573,0.1534965809247071,16.048339507658444,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,5128.134021945106,0.0001599049707602,0.1032713523501429,23.51251958710692,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,3467.3408398252723,6.853070175438596e-05,0.1827032841503668,11.71418000177408,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,3020.8210073168143,6.853070175438596e-05,0.1149951496493742,11.79425882777912,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,2775.84597555072,9.137426900584796e-05,0.1324064884846383,13.530977517497586,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,5659.705614740333,6.853070175438596e-05,0.1583545177458365,14.798216683000463,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,1491.5218189080774,9.137426900584796e-05,0.1297530899235393,9.861167175664251,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,955.347414581379,2.2843567251461987e-05,0.1860520924285172,3.019915760451694,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,3e-06,interval,19016.063864833344,6.853070175438596e-05,0.2202065591461487,32.36317686132867,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,184.0547838502211,4.568713450292397e-05,0.2472372793613218,2.1779358383481986,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,388.441405768761,0.0001142178362573,0.2260027930312544,5.564757412796816,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,465.3530555686033,0.0001599049707602,0.1570967073471219,6.738754601868596,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,263.09937479629525,0.0001142178362573,0.1628586186185455,4.470710266132,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,892.3082432526984,0.0001142178362573,0.0829088263367963,7.893179006923278,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1.0,0.0,,0.0,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,528.331731523247,6.853070175438596e-05,0.1901269699904269,4.76952985674576,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1423.0807472865758,0.0001599049707602,0.1211111189099515,12.29233692666462,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,233.4349563550295,6.853070175438596e-05,0.1527511712848518,3.162981322465116,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,623.1249816663425,0.0002741228070175,0.1165483640436818,11.08987152982472,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1121.6326385918242,9.137426900584796e-05,0.1410241008758352,7.952905798370232,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,335.2427191899532,4.568713450292397e-05,0.1691609132289755,2.984171819454394,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1267.6985566582837,0.0002055921052631,0.1697307916086483,12.65743592746958,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,425.0245780460028,0.0002741228070175,0.1173118423513026,9.020430720069866,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,647.4271366449985,0.0004568713450292,0.1263553767671417,13.926926918185233,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,464.5485110827955,9.137426900584796e-05,0.2458027165628734,5.363763257859947,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,917.02418109934,0.0001370614035087,0.1550334987857007,9.364942112059516,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,406.71121494934033,0.0001142178362573,0.2534289097428871,4.395023352197505,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,558.4001555153346,0.0002741228070175,0.1253010614927973,10.213461584771355,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1166.626844231463,0.0001827485380116,0.1473603444027752,11.560117496276646,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1008.5003758648654,0.0001370614035087,0.1214418280849473,9.528435962897866,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1520.4768326634282,0.0003654970760233,0.0943566361503116,18.67846280615952,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,90.80487771811008,4.568713450292397e-05,0.1087816220590554,1.6581735814402103,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,435.8629587867067,6.853070175438596e-05,0.1424169554664174,4.585154678054325,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1149.348528787125,0.0001370614035087,0.2100423535904004,9.932188470172902,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,528.0731313374869,6.853070175438596e-05,0.114140618776295,5.1239791104420345,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1264.669734507118,0.000251279239766,0.0998663874234882,14.66096388746605,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,229.22893722063296,6.853070175438596e-05,0.158284851892733,3.3010647038830268,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,287.3341578794979,0.0001142178362573,0.2178902818031693,4.488890479337561,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1013.1690265223388,9.137426900584796e-05,0.1603684846902624,8.256432353710085,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,224.1461770600623,4.568713450292397e-05,0.2091569999365739,2.4059388638370054,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,4392.348383277464,0.000296966374269,0.117228361839775,27.628227861269647,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,705.2637462725341,0.0001370614035087,0.2180684837671797,8.625675776187883,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1279.1754349252162,0.0002284356725146,0.1734735815909053,13.646713346979604,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,46.32127981058018,2.2843567251461987e-05,0.1611534423652131,0.810171621884417,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,501.9576250016349,6.853070175438596e-05,0.1477623460582555,4.9572378659185805,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1943.313430946269,0.0003883406432748,0.1418431889890661,23.20369882671708,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,375.3551615054042,9.137426900584796e-05,0.1270374756315749,3.9414992502632487,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,403.8657380620399,9.137426900584796e-05,0.1892982317698588,5.223868728219297,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,63.91172105060402,2.2843567251461987e-05,0.2380795730017199,0.9068392082071598,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1182.857012157486,0.0002284356725146,0.1521075329208402,13.04892175932493,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1510.1120497540835,0.0002055921052631,0.1202966061372427,13.919764578166866,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,501.47607698525456,0.0002284356725146,0.1377746169037018,9.086676957992758,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,2424.6990863468814,0.000251279239766,0.1539185891842839,20.43667212825965,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,336.23613590762017,9.137426900584796e-05,0.0491263779897772,4.597341338264524,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,296.02967292577404,6.853070175438596e-05,0.18942323956151,3.669635172445635,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,566.0572446876637,9.137426900584796e-05,0.1486063001058088,6.503112617919552,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,55.24569672735018,2.2843567251461987e-05,0.1718195097594398,0.8398041941033747,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,186.0308866114,9.137426900584796e-05,0.2367075946241077,3.231885239444315,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1123.71520813787,0.000251279239766,0.1726294841839516,14.423235579835474,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,476.6620889439888,4.568713450292397e-05,0.1751946719221729,3.6939843017309206,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,589.3901603345855,0.000296966374269,0.1629787753220573,9.207618459266302,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,319.4254721705025,0.0001599049707602,0.1649694866829897,5.964378075896188,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,2178.5684476678134,0.0003198099415204,0.1592733449972058,21.09815799815172,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,142.19758325084177,6.853070175438596e-05,0.152760291356598,2.529383416151004,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,1362.123434789968,0.0001599049707602,0.0905431394948983,12.111427921889725,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int4,sparse_p0p1,1e-05,interval,636.7494776274899,0.0001599049707602,0.1663483834361411,7.092150272026826,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
