d,effective_dim,active_p,Delta,qbits,function_family,group_size,scale_sigma,n_dirs,metric,alpha,beta,gamma,h_star,fit_R2,synthetic_source,window_width_kappa_1p1,rho_min
100000,100000,1.0,0.001,4,nl,64,0.5,24,A_true,4.699175332092304e-13,0.0,0.0,,0.805077704062747,hwindow_12h_highdim_extra_g64,0.0,0.192542243008771
100000,100000,1.0,0.001,4,nl,64,0.5,24,A_interval_grad,4.862288925688147e-13,0.0,0.0,,0.0420755826521362,hwindow_12h_highdim_extra_g64,,0.192542243008771
100000,10000,0.1,0.001,8,nl,64,0.5,24,A_true,1.053008150633103e-15,0.0,0.0,,-0.1238737245670509,hwindow_12h_highdim_extra_g64,0.0,0.0219677490644815
100000,10000,0.1,0.001,8,nl,64,0.5,24,A_interval_grad,2.3193621093220528e-17,0.0,0.0,,-0.331866621171049,hwindow_12h_highdim_extra_g64,,0.0219677490644815
100000,10000,0.1,0.001,4,nl,64,0.5,24,A_true,6.951487792798822e-16,0.0,0.0,,-0.1718209339403471,hwindow_12h_highdim_extra_g64,0.0,0.0294246941033603
100000,10000,0.1,0.001,4,nl,64,0.5,24,A_interval_grad,5.2697652392695746e-17,0.0,0.0,,-0.3620116571162193,hwindow_12h_highdim_extra_g64,,0.0294246941033603
1000000,1000000,1.0,0.001,8,nl,64,0.5,12,A_true,5.146694116276063e-12,0.0,0.0,,0.9301062256210878,hwindow_12h_highdim_extra_g64,0.0,0.1727203439547511
1000000,1000000,1.0,0.001,8,nl,64,0.5,12,A_interval_grad,1.1847337429870415e-11,0.0,0.0,,0.9069936155875848,hwindow_12h_highdim_extra_g64,,0.1727203439547511
1000000,1000000,1.0,0.001,4,nl,64,0.5,12,A_true,2.596231008292387e-12,0.0,0.0,,0.6393658028773701,hwindow_12h_highdim_extra_g64,0.0,0.1835115817288746
1000000,1000000,1.0,0.001,4,nl,64,0.5,12,A_interval_grad,3.3263747629956638e-12,0.0,0.0,,0.7400148644076268,hwindow_12h_highdim_extra_g64,,0.1835115817288746
1000000,100000,0.1,0.001,8,nl,64,0.5,12,A_true,2.578605307940249e-12,0.0,0.0,,0.7173104976357534,hwindow_12h_highdim_extra_g64,0.5228787452803376,0.0156056599017325
1000000,100000,0.1,0.001,8,nl,64,0.5,12,A_interval_grad,4.09849198060787e-14,0.0,0.0,,-0.2193704212187111,hwindow_12h_highdim_extra_g64,,0.0156056599017325
1000000,100000,0.1,0.001,4,nl,64,0.5,12,A_true,4.6172556741956265e-15,0.0,0.0,,-0.2199592577598303,hwindow_12h_highdim_extra_g64,0.0,0.0232904101332172
1000000,100000,0.1,0.001,4,nl,64,0.5,12,A_interval_grad,8.842138516594301e-16,0.0,0.0,,-0.205028981834151,hwindow_12h_highdim_extra_g64,,0.0232904101332172
10000,10000,1.0,0.001,8,nl,256,0.5,64,A_true,1.2038920680401244e-12,0.0,0.0,,0.4083231265757848,hwindow_12h_highdim_extra_g256,0.0,0.2245641478434323
10000,10000,1.0,0.001,8,nl,256,0.5,64,A_interval_grad,4.801124168078555e-12,0.0,0.0,,0.3506645658419687,hwindow_12h_highdim_extra_g256,,0.2245641478434323
10000,10000,1.0,0.001,4,nl,256,0.5,64,A_true,4.543663442687503e-15,0.0,0.0,,-0.4767021374888123,hwindow_12h_highdim_extra_g256,0.0,0.2476706299644591
10000,10000,1.0,0.001,4,nl,256,0.5,64,A_interval_grad,6.0809456215262056e-15,0.0,0.0,,-0.3687142644938261,hwindow_12h_highdim_extra_g256,,0.2476706299644591
10000,1000,0.1,0.001,8,nl,256,0.5,64,A_true,9.328350049470114e-12,0.0,0.0,,0.9998517303732856,hwindow_12h_highdim_extra_g256,0.5228787452803376,0.0198929765500447
10000,1000,0.1,0.001,8,nl,256,0.5,64,A_interval_grad,1.4003795332833922e-12,0.0,0.0,,0.999843186033222,hwindow_12h_highdim_extra_g256,,0.0198929765500447
10000,1000,0.1,0.001,4,nl,256,0.5,64,A_true,1.159445880750589e-16,0.0,0.0,,-0.3311096490512413,hwindow_12h_highdim_extra_g256,0.0,0.0304514960898354
10000,1000,0.1,0.001,4,nl,256,0.5,64,A_interval_grad,1.514590607255542e-17,0.0,0.0,,-0.2965873851873921,hwindow_12h_highdim_extra_g256,,0.0304514960898354
100000,100000,1.0,0.001,8,nl,256,0.5,24,A_true,1.313157220744865e-12,0.0,0.0,,0.9898482863958488,hwindow_12h_highdim_extra_g256,0.5228787452803376,0.1475143054795882
100000,100000,1.0,0.001,8,nl,256,0.5,24,A_interval_grad,1.4392282698175005e-12,0.0,0.0,,0.832041311678952,hwindow_12h_highdim_extra_g256,,0.1475143054795882
100000,100000,1.0,0.001,4,nl,256,0.5,24,A_true,2.047351867776328e-12,0.0,0.0,,0.9763534932371788,hwindow_12h_highdim_extra_g256,0.4771212547196624,0.2181868826717905
100000,100000,1.0,0.001,4,nl,256,0.5,24,A_interval_grad,4.158270974080869e-12,0.0,0.0,,0.9240291365740184,hwindow_12h_highdim_extra_g256,,0.2181868826717905
100000,10000,0.1,0.001,8,nl,256,0.5,24,A_true,3.891966347953302e-16,0.0,0.0,,-0.3212411361292042,hwindow_12h_highdim_extra_g256,0.0,0.0225016812332798
100000,10000,0.1,0.001,8,nl,256,0.5,24,A_interval_grad,2.3824909120382948e-17,0.0,0.0,,-0.327975568396887,hwindow_12h_highdim_extra_g256,,0.0225016812332798
100000,10000,0.1,0.001,4,nl,256,0.5,24,A_true,7.416382295037817e-16,0.0,0.0,,-0.1739641384775176,hwindow_12h_highdim_extra_g256,0.4771212547196624,0.0363746487157981
100000,10000,0.1,0.001,4,nl,256,0.5,24,A_interval_grad,6.10703326817867e-17,0.0,0.0,,-0.3592704664993873,hwindow_12h_highdim_extra_g256,,0.0363746487157981
1000000,1000000,1.0,0.001,8,nl,256,0.5,12,A_true,7.79242341965132e-13,0.0,0.0,,0.8229531852636889,hwindow_12h_highdim_extra_g256,0.4771212547196624,0.2075044835559002
1000000,1000000,1.0,0.001,8,nl,256,0.5,12,A_interval_grad,1.7371687216707748e-12,0.0,0.0,,0.7475790625077364,hwindow_12h_highdim_extra_g256,,0.2075044835559002
1000000,1000000,1.0,0.001,4,nl,256,0.5,12,A_true,3.600570930274937e-12,0.0,0.0,,0.9568695583648142,hwindow_12h_highdim_extra_g256,0.4771212547196624,0.3343738610798087
1000000,1000000,1.0,0.001,4,nl,256,0.5,12,A_interval_grad,1.7145124965837002e-11,0.0,0.0,,0.980440694188548,hwindow_12h_highdim_extra_g256,,0.3343738610798087
1000000,100000,0.1,0.001,8,nl,256,0.5,12,A_true,1.7844429440486577e-12,0.0,0.0,,0.9274842497311367,hwindow_12h_highdim_extra_g256,0.4771212547196624,0.0220483500609155
1000000,100000,0.1,0.001,8,nl,256,0.5,12,A_interval_grad,1.3150025529775178e-13,0.0,0.0,,0.6942013893936181,hwindow_12h_highdim_extra_g256,,0.0220483500609155
1000000,100000,0.1,0.001,4,nl,256,0.5,12,A_true,1.8553544542637285e-14,0.0,0.0,,-0.40881592555628,hwindow_12h_highdim_extra_g256,0.0,0.0191952087572571
1000000,100000,0.1,0.001,4,nl,256,0.5,12,A_interval_grad,2.147152830197389e-15,0.0,0.0,,-0.3231918257518966,hwindow_12h_highdim_extra_g256,,0.0191952087572571
